time_stamp,shop_id,pay_num,cate_2_name
2016-07-31,252,77,¿ì²Í
2016-08-01,252,54,¿ì²Í
2016-08-02,252,61,¿ì²Í
2016-08-03,252,38,¿ì²Í
2016-08-04,252,75,¿ì²Í
2016-08-05,252,70,¿ì²Í
2016-08-06,252,132,¿ì²Í
2016-08-07,252,113,¿ì²Í
2016-08-08,252,73,¿ì²Í
2016-08-09,252,65,¿ì²Í
2016-08-10,252,81,¿ì²Í
2016-08-11,252,82,¿ì²Í
2016-08-12,252,78,¿ì²Í
2016-08-13,252,71,¿ì²Í
2016-08-14,252,74,¿ì²Í
2016-08-15,252,75,¿ì²Í
2016-08-16,252,86,¿ì²Í
2016-08-17,252,96,¿ì²Í
2016-08-18,252,117,¿ì²Í
2016-08-19,252,128,¿ì²Í
2016-08-20,252,91,¿ì²Í
2016-08-21,252,91,¿ì²Í
2016-08-22,252,106,¿ì²Í
2016-08-23,252,152,¿ì²Í
2016-08-24,252,234,¿ì²Í
2016-08-25,252,83,¿ì²Í
2016-08-26,252,94,¿ì²Í
2016-08-27,252,110,¿ì²Í
2016-08-28,252,94,¿ì²Í
2016-08-29,252,113,¿ì²Í
2016-08-30,252,111,¿ì²Í
2016-08-31,252,130,¿ì²Í
2016-09-01,252,116,¿ì²Í
2016-09-02,252,97,¿ì²Í
2016-09-03,252,128,¿ì²Í
2016-09-04,252,112,¿ì²Í
2016-09-05,252,95,¿ì²Í
2016-09-06,252,101,¿ì²Í
2016-09-07,252,106,¿ì²Í
2016-09-08,252,100,¿ì²Í
2016-09-09,252,253,¿ì²Í
2016-09-10,252,123,¿ì²Í
2016-09-11,252,107,¿ì²Í
2016-09-12,252,88,¿ì²Í
2016-09-13,252,101,¿ì²Í
2016-09-14,252,96,¿ì²Í
2016-09-15,252,162,¿ì²Í
2016-09-16,252,189,¿ì²Í
2016-09-17,252,91,¿ì²Í
2016-09-18,252,70,¿ì²Í
2016-09-19,252,69,¿ì²Í
2016-09-20,252,100,¿ì²Í
2016-09-21,252,91,¿ì²Í
2016-09-22,252,99,¿ì²Í
2016-09-23,252,410,¿ì²Í
2016-09-24,252,389,¿ì²Í
2016-09-25,252,85,¿ì²Í
2016-09-26,252,70,¿ì²Í
2016-09-27,252,77,¿ì²Í
2016-09-28,252,104,¿ì²Í
2016-09-29,252,92,¿ì²Í
2016-09-30,252,99,¿ì²Í
2016-10-01,252,80,¿ì²Í
2016-10-02,252,71,¿ì²Í
2016-10-03,252,76,¿ì²Í
2016-10-04,252,89,¿ì²Í
2016-10-05,252,74,¿ì²Í
2016-10-06,252,68,¿ì²Í
2016-10-07,252,107,¿ì²Í
2016-10-08,252,105,¿ì²Í
2016-10-09,252,105,¿ì²Í
2016-10-10,252,67,¿ì²Í
2016-10-11,252,103,¿ì²Í
2016-10-12,252,97,¿ì²Í
2016-10-13,252,105,¿ì²Í
2016-10-14,252,93,¿ì²Í
2016-10-15,252,157,¿ì²Í
2016-10-16,252,99,¿ì²Í
2016-10-17,252,64,¿ì²Í
2016-10-18,252,67,¿ì²Í
2016-10-19,252,62,¿ì²Í
2016-10-20,252,122,¿ì²Í
2016-10-21,252,66,¿ì²Í
2016-10-22,252,126,¿ì²Í
2016-10-23,252,147,¿ì²Í
2016-10-24,252,127,¿ì²Í
2016-10-25,252,115,¿ì²Í
2016-10-26,252,135,¿ì²Í
2016-10-27,252,129,¿ì²Í
2016-10-28,252,121,¿ì²Í
2016-10-29,252,191,¿ì²Í
2016-10-30,252,127,¿ì²Í
2016-10-31,252,106,¿ì²Í
2016-01-01,268,56,±ãÀûµê
2016-01-02,268,46,±ãÀûµê
2016-01-03,268,39,±ãÀûµê
2016-01-04,268,68,±ãÀûµê
2016-01-05,268,80,±ãÀûµê
2016-01-06,268,63,±ãÀûµê
2016-01-07,268,84,±ãÀûµê
2016-01-08,268,74,±ãÀûµê
2016-01-09,268,63,±ãÀûµê
2016-01-10,268,51,±ãÀûµê
2016-01-11,268,82,±ãÀûµê
2016-01-12,268,80,±ãÀûµê
2016-01-13,268,90,±ãÀûµê
2016-01-14,268,96,±ãÀûµê
2016-01-15,268,79,±ãÀûµê
2016-01-16,268,52,±ãÀûµê
2016-01-17,268,39,±ãÀûµê
2016-01-18,268,79,±ãÀûµê
2016-01-19,268,93,±ãÀûµê
2016-01-20,268,89,±ãÀûµê
2016-01-21,268,91,±ãÀûµê
2016-01-22,268,67,±ãÀûµê
2016-01-23,268,85,±ãÀûµê
2016-01-24,268,60,±ãÀûµê
2016-01-25,268,125,±ãÀûµê
2016-01-26,268,144,±ãÀûµê
2016-01-27,268,139,±ãÀûµê
2016-01-28,268,61,±ãÀûµê
2016-01-29,268,82,±ãÀûµê
2016-01-30,268,38,±ãÀûµê
2016-01-31,268,36,±ãÀûµê
2016-02-01,268,64,±ãÀûµê
2016-02-02,268,53,±ãÀûµê
2016-02-03,268,72,±ãÀûµê
2016-02-04,268,83,±ãÀûµê
2016-02-05,268,54,±ãÀûµê
2016-02-06,268,41,±ãÀûµê
2016-02-07,268,21,±ãÀûµê
2016-02-08,268,19,±ãÀûµê
2016-02-09,268,30,±ãÀûµê
2016-02-10,268,19,±ãÀûµê
2016-02-11,268,29,±ãÀûµê
2016-02-12,268,22,±ãÀûµê
2016-02-13,268,37,±ãÀûµê
2016-02-14,268,35,±ãÀûµê
2016-02-15,268,45,±ãÀûµê
2016-02-16,268,58,±ãÀûµê
2016-02-17,268,52,±ãÀûµê
2016-02-18,268,40,±ãÀûµê
2016-02-19,268,50,±ãÀûµê
2016-02-20,268,42,±ãÀûµê
2016-02-21,268,39,±ãÀûµê
2016-02-22,268,38,±ãÀûµê
2016-02-23,268,50,±ãÀûµê
2016-02-24,268,48,±ãÀûµê
2016-02-25,268,55,±ãÀûµê
2016-02-26,268,51,±ãÀûµê
2016-02-27,268,37,±ãÀûµê
2016-02-28,268,43,±ãÀûµê
2016-02-29,268,68,±ãÀûµê
2016-03-01,268,66,±ãÀûµê
2016-03-02,268,69,±ãÀûµê
2016-03-03,268,52,±ãÀûµê
2016-03-04,268,66,±ãÀûµê
2016-03-05,268,52,±ãÀûµê
2016-03-06,268,45,±ãÀûµê
2016-03-07,268,75,±ãÀûµê
2016-03-08,268,63,±ãÀûµê
2016-03-09,268,78,±ãÀûµê
2016-03-10,268,53,±ãÀûµê
2016-03-11,268,62,±ãÀûµê
2016-03-12,268,37,±ãÀûµê
2016-03-13,268,28,±ãÀûµê
2016-03-14,268,56,±ãÀûµê
2016-03-15,268,64,±ãÀûµê
2016-03-16,268,68,±ãÀûµê
2016-03-17,268,62,±ãÀûµê
2016-03-18,268,65,±ãÀûµê
2016-03-19,268,45,±ãÀûµê
2016-03-20,268,43,±ãÀûµê
2016-03-21,268,49,±ãÀûµê
2016-03-22,268,54,±ãÀûµê
2016-03-23,268,57,±ãÀûµê
2016-03-24,268,58,±ãÀûµê
2016-03-25,268,57,±ãÀûµê
2016-03-26,268,58,±ãÀûµê
2016-03-27,268,45,±ãÀûµê
2016-03-28,268,68,±ãÀûµê
2016-03-29,268,60,±ãÀûµê
2016-03-30,268,67,±ãÀûµê
2016-03-31,268,82,±ãÀûµê
2016-04-01,268,70,±ãÀûµê
2016-04-02,268,49,±ãÀûµê
2016-04-03,268,65,±ãÀûµê
2016-04-04,268,31,±ãÀûµê
2016-04-05,268,56,±ãÀûµê
2016-04-06,268,79,±ãÀûµê
2016-04-07,268,99,±ãÀûµê
2016-04-08,268,87,±ãÀûµê
2016-04-09,268,79,±ãÀûµê
2016-04-10,268,59,±ãÀûµê
2016-04-11,268,89,±ãÀûµê
2016-04-12,268,42,±ãÀûµê
2016-04-13,268,65,±ãÀûµê
2016-04-14,268,93,±ãÀûµê
2016-04-15,268,79,±ãÀûµê
2016-04-16,268,78,±ãÀûµê
2016-04-17,268,64,±ãÀûµê
2016-04-18,268,87,±ãÀûµê
2016-04-19,268,81,±ãÀûµê
2016-04-20,268,70,±ãÀûµê
2016-04-21,268,78,±ãÀûµê
2016-04-22,268,81,±ãÀûµê
2016-04-23,268,53,±ãÀûµê
2016-04-24,268,108,±ãÀûµê
2016-04-25,268,88,±ãÀûµê
2016-04-26,268,75,±ãÀûµê
2016-04-27,268,84,±ãÀûµê
2016-04-28,268,140,±ãÀûµê
2016-04-29,268,108,±ãÀûµê
2016-04-30,268,51,±ãÀûµê
2016-05-01,268,47,±ãÀûµê
2016-05-02,268,48,±ãÀûµê
2016-05-03,268,69,±ãÀûµê
2016-05-04,268,86,±ãÀûµê
2016-05-05,268,115,±ãÀûµê
2016-05-06,268,81,±ãÀûµê
2016-05-07,268,57,±ãÀûµê
2016-05-08,268,70,±ãÀûµê
2016-05-09,268,122,±ãÀûµê
2016-05-10,268,70,±ãÀûµê
2016-05-11,268,103,±ãÀûµê
2016-05-12,268,90,±ãÀûµê
2016-05-13,268,103,±ãÀûµê
2016-05-14,268,67,±ãÀûµê
2016-05-15,268,78,±ãÀûµê
2016-05-16,268,92,±ãÀûµê
2016-05-17,268,70,±ãÀûµê
2016-05-18,268,81,±ãÀûµê
2016-05-19,268,116,±ãÀûµê
2016-05-20,268,61,±ãÀûµê
2016-05-21,268,49,±ãÀûµê
2016-05-22,268,59,±ãÀûµê
2016-05-23,268,90,±ãÀûµê
2016-05-24,268,78,±ãÀûµê
2016-05-25,268,140,±ãÀûµê
2016-05-26,268,165,±ãÀûµê
2016-05-27,268,82,±ãÀûµê
2016-05-28,268,52,±ãÀûµê
2016-05-29,268,64,±ãÀûµê
2016-05-30,268,95,±ãÀûµê
2016-05-31,268,95,±ãÀûµê
2016-06-01,268,95,±ãÀûµê
2016-06-02,268,107,±ãÀûµê
2016-06-03,268,103,±ãÀûµê
2016-06-04,268,71,±ãÀûµê
2016-06-05,268,56,±ãÀûµê
2016-06-06,268,73,±ãÀûµê
2016-06-07,268,78,±ãÀûµê
2016-06-08,268,67,±ãÀûµê
2016-06-09,268,55,±ãÀûµê
2016-06-10,268,54,±ãÀûµê
2016-06-11,268,46,±ãÀûµê
2016-06-12,268,65,±ãÀûµê
2016-06-13,268,86,±ãÀûµê
2016-06-14,268,87,±ãÀûµê
2016-06-15,268,95,±ãÀûµê
2016-06-16,268,106,±ãÀûµê
2016-06-17,268,88,±ãÀûµê
2016-06-18,268,57,±ãÀûµê
2016-06-19,268,63,±ãÀûµê
2016-06-20,268,95,±ãÀûµê
2016-06-21,268,92,±ãÀûµê
2016-06-22,268,81,±ãÀûµê
2016-06-23,268,84,±ãÀûµê
2016-06-24,268,109,±ãÀûµê
2016-06-25,268,73,±ãÀûµê
2016-06-26,268,54,±ãÀûµê
2016-06-27,268,80,±ãÀûµê
2016-06-28,268,75,±ãÀûµê
2016-06-29,268,85,±ãÀûµê
2016-06-30,268,100,±ãÀûµê
2016-07-01,268,74,±ãÀûµê
2016-07-02,268,66,±ãÀûµê
2016-07-03,268,64,±ãÀûµê
2016-07-04,268,87,±ãÀûµê
2016-07-05,268,86,±ãÀûµê
2016-07-06,268,92,±ãÀûµê
2016-07-07,268,83,±ãÀûµê
2016-07-08,268,103,±ãÀûµê
2016-07-09,268,71,±ãÀûµê
2016-07-10,268,84,±ãÀûµê
2016-07-11,268,75,±ãÀûµê
2016-07-12,268,86,±ãÀûµê
2016-07-13,268,99,±ãÀûµê
2016-07-14,268,99,±ãÀûµê
2016-07-15,268,76,±ãÀûµê
2016-07-16,268,62,±ãÀûµê
2016-07-17,268,66,±ãÀûµê
2016-07-18,268,86,±ãÀûµê
2016-07-19,268,81,±ãÀûµê
2016-07-20,268,74,±ãÀûµê
2016-07-21,268,104,±ãÀûµê
2016-07-22,268,98,±ãÀûµê
2016-07-23,268,82,±ãÀûµê
2016-07-24,268,70,±ãÀûµê
2016-07-25,268,97,±ãÀûµê
2016-07-26,268,83,±ãÀûµê
2016-07-27,268,94,±ãÀûµê
2016-07-28,268,103,±ãÀûµê
2016-07-29,268,127,±ãÀûµê
2016-07-30,268,77,±ãÀûµê
2016-07-31,268,87,±ãÀûµê
2016-08-01,268,138,±ãÀûµê
2016-08-02,268,82,±ãÀûµê
2016-08-03,268,104,±ãÀûµê
2016-08-04,268,102,±ãÀûµê
2016-08-05,268,116,±ãÀûµê
2016-08-06,268,76,±ãÀûµê
2016-08-07,268,82,±ãÀûµê
2016-08-08,268,96,±ãÀûµê
2016-08-09,268,131,±ãÀûµê
2016-08-10,268,101,±ãÀûµê
2016-08-11,268,108,±ãÀûµê
2016-08-12,268,93,±ãÀûµê
2016-08-13,268,62,±ãÀûµê
2016-08-14,268,63,±ãÀûµê
2016-08-15,268,81,±ãÀûµê
2016-08-16,268,96,±ãÀûµê
2016-08-17,268,95,±ãÀûµê
2016-08-18,268,87,±ãÀûµê
2016-08-19,268,100,±ãÀûµê
2016-08-20,268,63,±ãÀûµê
2016-08-21,268,63,±ãÀûµê
2016-08-22,268,107,±ãÀûµê
2016-08-23,268,102,±ãÀûµê
2016-08-24,268,108,±ãÀûµê
2016-08-25,268,99,±ãÀûµê
2016-08-26,268,99,±ãÀûµê
2016-08-27,268,73,±ãÀûµê
2016-08-28,268,72,±ãÀûµê
2016-08-29,268,107,±ãÀûµê
2016-08-30,268,97,±ãÀûµê
2016-08-31,268,99,±ãÀûµê
2016-09-01,268,98,±ãÀûµê
2016-09-02,268,101,±ãÀûµê
2016-09-03,268,102,±ãÀûµê
2016-09-04,268,79,±ãÀûµê
2016-09-05,268,98,±ãÀûµê
2016-09-06,268,138,±ãÀûµê
2016-09-07,268,123,±ãÀûµê
2016-09-08,268,108,±ãÀûµê
2016-09-09,268,126,±ãÀûµê
2016-09-10,268,52,±ãÀûµê
2016-09-11,268,68,±ãÀûµê
2016-09-12,268,132,±ãÀûµê
2016-09-13,268,106,±ãÀûµê
2016-09-14,268,119,±ãÀûµê
2016-09-15,268,53,±ãÀûµê
2016-09-16,268,50,±ãÀûµê
2016-09-17,268,70,±ãÀûµê
2016-09-18,268,90,±ãÀûµê
2016-09-19,268,74,±ãÀûµê
2016-09-20,268,61,±ãÀûµê
2016-09-21,268,98,±ãÀûµê
2016-09-22,268,111,±ãÀûµê
2016-09-23,268,122,±ãÀûµê
2016-09-24,268,123,±ãÀûµê
2016-09-25,268,109,±ãÀûµê
2016-09-26,268,117,±ãÀûµê
2016-09-27,268,117,±ãÀûµê
2016-09-28,268,120,±ãÀûµê
2016-09-29,268,105,±ãÀûµê
2016-09-30,268,93,±ãÀûµê
2016-10-01,268,61,±ãÀûµê
2016-10-02,268,58,±ãÀûµê
2016-10-03,268,60,±ãÀûµê
2016-10-04,268,51,±ãÀûµê
2016-10-05,268,55,±ãÀûµê
2016-10-06,268,68,±ãÀûµê
2016-10-07,268,49,±ãÀûµê
2016-10-08,268,94,±ãÀûµê
2016-10-09,268,94,±ãÀûµê
2016-10-10,268,88,±ãÀûµê
2016-10-11,268,98,±ãÀûµê
2016-10-12,268,111,±ãÀûµê
2016-10-13,268,104,±ãÀûµê
2016-10-14,268,122,±ãÀûµê
2016-10-15,268,98,±ãÀûµê
2016-10-16,268,76,±ãÀûµê
2016-10-17,268,108,±ãÀûµê
2016-10-18,268,75,±ãÀûµê
2016-10-19,268,79,±ãÀûµê
2016-10-20,268,143,±ãÀûµê
2016-10-21,268,50,±ãÀûµê
2016-10-22,268,85,±ãÀûµê
2016-10-23,268,57,±ãÀûµê
2016-10-24,268,103,±ãÀûµê
2016-10-25,268,112,±ãÀûµê
2016-10-26,268,113,±ãÀûµê
2016-10-27,268,100,±ãÀûµê
2016-10-28,268,119,±ãÀûµê
2016-10-29,268,55,±ãÀûµê
2016-10-30,268,79,±ãÀûµê
2016-10-31,268,84,±ãÀûµê
2016-01-01,274,24,¿ì²Í
2016-01-02,274,26,¿ì²Í
2016-01-03,274,27,¿ì²Í
2016-01-04,274,32,¿ì²Í
2016-01-05,274,27,¿ì²Í
2016-01-06,274,36,¿ì²Í
2016-01-07,274,39,¿ì²Í
2016-01-08,274,52,¿ì²Í
2016-01-09,274,48,¿ì²Í
2016-01-10,274,40,¿ì²Í
2016-01-11,274,41,¿ì²Í
2016-01-12,274,53,¿ì²Í
2016-01-13,274,54,¿ì²Í
2016-01-14,274,51,¿ì²Í
2016-01-15,274,48,¿ì²Í
2016-01-16,274,34,¿ì²Í
2016-01-17,274,20,¿ì²Í
2016-01-18,274,43,¿ì²Í
2016-01-19,274,52,¿ì²Í
2016-01-20,274,48,¿ì²Í
2016-01-21,274,38,¿ì²Í
2016-01-22,274,51,¿ì²Í
2016-01-23,274,30,¿ì²Í
2016-01-24,274,33,¿ì²Í
2016-01-25,274,51,¿ì²Í
2016-01-26,274,42,¿ì²Í
2016-01-27,274,32,¿ì²Í
2016-01-28,274,48,¿ì²Í
2016-01-29,274,48,¿ì²Í
2016-01-30,274,25,¿ì²Í
2016-01-31,274,23,¿ì²Í
2016-02-01,274,41,¿ì²Í
2016-02-02,274,23,¿ì²Í
2016-02-03,274,30,¿ì²Í
2016-02-04,274,31,¿ì²Í
2016-02-05,274,12,¿ì²Í
2016-02-06,274,13,¿ì²Í
2016-02-07,274,2,¿ì²Í
2016-02-08,274,3,¿ì²Í
2016-02-09,274,3,¿ì²Í
2016-02-10,274,9,¿ì²Í
2016-02-11,274,16,¿ì²Í
2016-02-12,274,14,¿ì²Í
2016-02-13,274,11,¿ì²Í
2016-02-14,274,21,¿ì²Í
2016-02-15,274,32,¿ì²Í
2016-02-16,274,36,¿ì²Í
2016-02-17,274,32,¿ì²Í
2016-02-18,274,35,¿ì²Í
2016-02-19,274,39,¿ì²Í
2016-02-20,274,30,¿ì²Í
2016-02-21,274,24,¿ì²Í
2016-02-22,274,23,¿ì²Í
2016-02-23,274,31,¿ì²Í
2016-02-24,274,34,¿ì²Í
2016-02-25,274,46,¿ì²Í
2016-02-26,274,27,¿ì²Í
2016-02-27,274,34,¿ì²Í
2016-02-28,274,24,¿ì²Í
2016-02-29,274,36,¿ì²Í
2016-03-01,274,5,¿ì²Í
2016-03-02,274,36,¿ì²Í
2016-03-03,274,51,¿ì²Í
2016-03-04,274,47,¿ì²Í
2016-03-05,274,23,¿ì²Í
2016-03-06,274,31,¿ì²Í
2016-03-07,274,42,¿ì²Í
2016-03-08,274,34,¿ì²Í
2016-03-09,274,43,¿ì²Í
2016-03-10,274,33,¿ì²Í
2016-03-11,274,40,¿ì²Í
2016-03-12,274,34,¿ì²Í
2016-03-13,274,21,¿ì²Í
2016-03-14,274,33,¿ì²Í
2016-03-15,274,32,¿ì²Í
2016-03-16,274,23,¿ì²Í
2016-03-17,274,27,¿ì²Í
2016-03-18,274,27,¿ì²Í
2016-03-19,274,32,¿ì²Í
2016-03-20,274,26,¿ì²Í
2016-03-21,274,43,¿ì²Í
2016-03-22,274,50,¿ì²Í
2016-03-23,274,45,¿ì²Í
2016-03-24,274,31,¿ì²Í
2016-03-25,274,49,¿ì²Í
2016-03-26,274,35,¿ì²Í
2016-03-27,274,38,¿ì²Í
2016-03-28,274,52,¿ì²Í
2016-03-29,274,41,¿ì²Í
2016-03-30,274,44,¿ì²Í
2016-03-31,274,34,¿ì²Í
2016-04-01,274,42,¿ì²Í
2016-04-02,274,38,¿ì²Í
2016-04-03,274,26,¿ì²Í
2016-04-04,274,14,¿ì²Í
2016-04-05,274,38,¿ì²Í
2016-04-06,274,29,¿ì²Í
2016-04-07,274,27,¿ì²Í
2016-04-08,274,41,¿ì²Í
2016-04-09,274,24,¿ì²Í
2016-04-10,274,22,¿ì²Í
2016-04-11,274,33,¿ì²Í
2016-04-12,274,27,¿ì²Í
2016-04-13,274,36,¿ì²Í
2016-04-14,274,36,¿ì²Í
2016-04-15,274,36,¿ì²Í
2016-04-16,274,24,¿ì²Í
2016-04-17,274,26,¿ì²Í
2016-04-18,274,49,¿ì²Í
2016-04-19,274,17,¿ì²Í
2016-04-20,274,32,¿ì²Í
2016-04-21,274,41,¿ì²Í
2016-04-22,274,27,¿ì²Í
2016-04-23,274,32,¿ì²Í
2016-04-24,274,22,¿ì²Í
2016-04-25,274,34,¿ì²Í
2016-04-26,274,27,¿ì²Í
2016-04-27,274,43,¿ì²Í
2016-04-28,274,23,¿ì²Í
2016-04-29,274,27,¿ì²Í
2016-04-30,274,17,¿ì²Í
2016-05-01,274,16,¿ì²Í
2016-05-02,274,19,¿ì²Í
2016-05-03,274,27,¿ì²Í
2016-05-04,274,28,¿ì²Í
2016-05-05,274,46,¿ì²Í
2016-05-06,274,34,¿ì²Í
2016-05-07,274,26,¿ì²Í
2016-05-08,274,23,¿ì²Í
2016-05-09,274,35,¿ì²Í
2016-05-10,274,22,¿ì²Í
2016-05-11,274,29,¿ì²Í
2016-05-12,274,45,¿ì²Í
2016-05-13,274,43,¿ì²Í
2016-05-14,274,33,¿ì²Í
2016-05-15,274,29,¿ì²Í
2016-05-16,274,31,¿ì²Í
2016-05-17,274,33,¿ì²Í
2016-05-18,274,28,¿ì²Í
2016-05-19,274,57,¿ì²Í
2016-05-20,274,44,¿ì²Í
2016-05-21,274,30,¿ì²Í
2016-05-22,274,27,¿ì²Í
2016-05-23,274,49,¿ì²Í
2016-05-24,274,41,¿ì²Í
2016-05-25,274,30,¿ì²Í
2016-05-26,274,45,¿ì²Í
2016-05-27,274,39,¿ì²Í
2016-05-28,274,24,¿ì²Í
2016-05-29,274,20,¿ì²Í
2016-05-30,274,35,¿ì²Í
2016-05-31,274,36,¿ì²Í
2016-06-01,274,17,¿ì²Í
2016-06-02,274,46,¿ì²Í
2016-06-03,274,38,¿ì²Í
2016-06-04,274,25,¿ì²Í
2016-06-05,274,26,¿ì²Í
2016-06-06,274,32,¿ì²Í
2016-06-07,274,23,¿ì²Í
2016-06-08,274,38,¿ì²Í
2016-06-09,274,14,¿ì²Í
2016-06-10,274,15,¿ì²Í
2016-06-11,274,27,¿ì²Í
2016-06-12,274,33,¿ì²Í
2016-06-13,274,31,¿ì²Í
2016-06-14,274,29,¿ì²Í
2016-06-15,274,36,¿ì²Í
2016-06-16,274,43,¿ì²Í
2016-06-17,274,24,¿ì²Í
2016-06-18,274,26,¿ì²Í
2016-06-19,274,28,¿ì²Í
2016-06-20,274,55,¿ì²Í
2016-06-21,274,26,¿ì²Í
2016-06-22,274,39,¿ì²Í
2016-06-23,274,40,¿ì²Í
2016-06-24,274,42,¿ì²Í
2016-06-25,274,36,¿ì²Í
2016-06-26,274,34,¿ì²Í
2016-06-27,274,46,¿ì²Í
2016-06-28,274,33,¿ì²Í
2016-06-29,274,46,¿ì²Í
2016-06-30,274,33,¿ì²Í
2016-07-01,274,39,¿ì²Í
2016-07-02,274,32,¿ì²Í
2016-07-03,274,22,¿ì²Í
2016-07-04,274,35,¿ì²Í
2016-07-05,274,23,¿ì²Í
2016-07-06,274,26,¿ì²Í
2016-07-07,274,30,¿ì²Í
2016-07-08,274,13,¿ì²Í
2016-07-09,274,31,¿ì²Í
2016-07-10,274,21,¿ì²Í
2016-07-11,274,29,¿ì²Í
2016-07-12,274,23,¿ì²Í
2016-07-13,274,20,¿ì²Í
2016-07-14,274,18,¿ì²Í
2016-07-15,274,23,¿ì²Í
2016-07-16,274,19,¿ì²Í
2016-07-17,274,19,¿ì²Í
2016-07-18,274,29,¿ì²Í
2016-07-19,274,22,¿ì²Í
2016-07-20,274,30,¿ì²Í
2016-07-21,274,19,¿ì²Í
2016-07-22,274,28,¿ì²Í
2016-07-23,274,28,¿ì²Í
2016-07-24,274,20,¿ì²Í
2016-07-25,274,34,¿ì²Í
2016-07-26,274,28,¿ì²Í
2016-07-27,274,37,¿ì²Í
2016-07-28,274,32,¿ì²Í
2016-07-29,274,39,¿ì²Í
2016-07-30,274,39,¿ì²Í
2016-07-31,274,29,¿ì²Í
2016-08-01,274,39,¿ì²Í
2016-08-02,274,16,¿ì²Í
2016-08-03,274,37,¿ì²Í
2016-08-04,274,40,¿ì²Í
2016-08-05,274,39,¿ì²Í
2016-08-06,274,38,¿ì²Í
2016-08-07,274,35,¿ì²Í
2016-08-08,274,46,¿ì²Í
2016-08-09,274,39,¿ì²Í
2016-08-10,274,43,¿ì²Í
2016-08-11,274,22,¿ì²Í
2016-08-12,274,32,¿ì²Í
2016-08-13,274,43,¿ì²Í
2016-08-14,274,32,¿ì²Í
2016-08-15,274,38,¿ì²Í
2016-08-16,274,28,¿ì²Í
2016-08-17,274,40,¿ì²Í
2016-08-18,274,33,¿ì²Í
2016-08-19,274,31,¿ì²Í
2016-08-20,274,33,¿ì²Í
2016-08-21,274,34,¿ì²Í
2016-08-22,274,56,¿ì²Í
2016-08-23,274,25,¿ì²Í
2016-08-24,274,37,¿ì²Í
2016-08-25,274,21,¿ì²Í
2016-08-26,274,39,¿ì²Í
2016-08-27,274,34,¿ì²Í
2016-08-28,274,32,¿ì²Í
2016-08-29,274,39,¿ì²Í
2016-08-30,274,31,¿ì²Í
2016-08-31,274,45,¿ì²Í
2016-09-01,274,43,¿ì²Í
2016-09-02,274,42,¿ì²Í
2016-09-03,274,54,¿ì²Í
2016-09-04,274,40,¿ì²Í
2016-09-05,274,45,¿ì²Í
2016-09-06,274,36,¿ì²Í
2016-09-07,274,37,¿ì²Í
2016-09-08,274,43,¿ì²Í
2016-09-09,274,47,¿ì²Í
2016-09-10,274,44,¿ì²Í
2016-09-11,274,42,¿ì²Í
2016-09-12,274,44,¿ì²Í
2016-09-13,274,37,¿ì²Í
2016-09-14,274,38,¿ì²Í
2016-09-15,274,7,¿ì²Í
2016-09-16,274,33,¿ì²Í
2016-09-17,274,40,¿ì²Í
2016-09-18,274,28,¿ì²Í
2016-09-19,274,44,¿ì²Í
2016-09-20,274,29,¿ì²Í
2016-09-21,274,41,¿ì²Í
2016-09-22,274,25,¿ì²Í
2016-09-23,274,55,¿ì²Í
2016-09-24,274,39,¿ì²Í
2016-09-25,274,46,¿ì²Í
2016-09-26,274,44,¿ì²Í
2016-09-27,274,34,¿ì²Í
2016-09-28,274,38,¿ì²Í
2016-09-29,274,24,¿ì²Í
2016-09-30,274,41,¿ì²Í
2016-10-01,274,17,¿ì²Í
2016-10-02,274,28,¿ì²Í
2016-10-03,274,26,¿ì²Í
2016-10-04,274,14,¿ì²Í
2016-10-05,274,35,¿ì²Í
2016-10-06,274,40,¿ì²Í
2016-10-07,274,31,¿ì²Í
2016-10-08,274,25,¿ì²Í
2016-10-09,274,25,¿ì²Í
2016-10-10,274,32,¿ì²Í
2016-10-11,274,29,¿ì²Í
2016-10-12,274,35,¿ì²Í
2016-10-13,274,31,¿ì²Í
2016-10-14,274,39,¿ì²Í
2016-10-15,274,18,¿ì²Í
2016-10-16,274,27,¿ì²Í
2016-10-17,274,45,¿ì²Í
2016-10-18,274,40,¿ì²Í
2016-10-19,274,31,¿ì²Í
2016-10-20,274,30,¿ì²Í
2016-10-21,274,9,¿ì²Í
2016-10-22,274,29,¿ì²Í
2016-10-23,274,21,¿ì²Í
2016-10-24,274,41,¿ì²Í
2016-10-25,274,24,¿ì²Í
2016-10-26,274,33,¿ì²Í
2016-10-27,274,25,¿ì²Í
2016-10-28,274,31,¿ì²Í
2016-10-29,274,25,¿ì²Í
2016-10-30,274,21,¿ì²Í
2016-10-31,274,29,¿ì²Í
2016-01-01,533,47,±ãÀûµê
2016-01-02,533,32,±ãÀûµê
2016-01-03,533,34,±ãÀûµê
2016-01-04,533,74,±ãÀûµê
2016-01-05,533,25,±ãÀûµê
2016-01-06,533,63,±ãÀûµê
2016-01-07,533,108,±ãÀûµê
2016-01-08,533,107,±ãÀûµê
2016-01-09,533,64,±ãÀûµê
2016-01-10,533,51,±ãÀûµê
2016-01-11,533,100,±ãÀûµê
2016-01-12,533,85,±ãÀûµê
2016-01-13,533,92,±ãÀûµê
2016-01-14,533,93,±ãÀûµê
2016-01-15,533,76,±ãÀûµê
